id_cliente,data_ref,renda,tipo_renda,tempo_emprego,sexo,idade,educacao,estado_civil,qtd_filhos,genitor_solteiro,posse_de_imovel,posse_de_veiculo,posse_imovel_e_veiculo,tipo_residencia,qt_pessoas_residencia
5400,2015-07-01,8937.96,Assalariado,27.03013698630137,F,51,Secundário,Separado,0,False,False,False,False,Casa,1.0
5401,2015-02-01,13949.98,Assalariado,27.03013698630137,F,51,Secundário,Separado,0,False,False,False,False,Casa,1.0
5402,2015-05-01,28877.73,Assalariado,27.03013698630137,F,51,Secundário,Separado,0,False,False,False,False,Casa,1.0
5403,2016-02-01,3472.39,Assalariado,27.03013698630137,F,51,Secundário,Separado,0,False,False,False,False,Casa,1.0
5404,2015-11-01,2981.92,Empresário,7.435616438356163,F,33,Secundário,Casado,0,False,True,True,True,Casa,2.0
5405,2015-08-01,3811.2,Empresário,7.435616438356163,F,33,Secundário,Casado,0,False,True,True,True,Casa,2.0
5406,2015-08-01,1240.56,Empresário,7.435616438356163,F,33,Secundário,Casado,0,False,True,True,True,Casa,2.0
5407,2015-02-01,10921.46,Assalariado,18.18904109589041,M,36,Secundário,Casado,0,False,True,True,True,Casa,2.0
5408,2016-02-01,12160.48,Assalariado,18.18904109589041,M,36,Secundário,Casado,0,False,True,True,True,Casa,2.0
5409,2016-02-01,7008.91,Assalariado,18.18904109589041,M,36,Secundário,Casado,0,False,True,True,True,Casa,2.0
5410,2015-10-01,18043.79,Assalariado,18.18904109589041,M,36,Secundário,Casado,0,False,True,True,True,Casa,2.0
5411,2015-03-01,23032.93,Assalariado,18.18904109589041,M,36,Secundário,Casado,0,False,True,True,True,Casa,2.0
5414,2016-01-01,3050.26,Assalariado,12.767123287671232,F,58,Secundário,Casado,0,False,True,False,False,Casa,2.0
5415,2015-09-01,6239.22,Assalariado,12.767123287671232,F,58,Secundário,Casado,0,False,True,False,False,Casa,2.0
5416,2015-12-01,1314.0,Assalariado,4.432876712328767,F,27,Superior completo,Solteiro,1,True,False,True,False,Casa,2.0
5418,2015-07-01,8380.99,Assalariado,4.432876712328767,F,27,Superior completo,Solteiro,1,True,False,True,False,Casa,2.0
5419,2016-03-01,1092.01,Assalariado,4.432876712328767,F,27,Superior completo,Solteiro,1,True,False,True,False,Casa,2.0
5422,2015-04-01,11695.64,Assalariado,12.438356164383562,M,59,Superior completo,Casado,0,False,True,True,True,Casa,2.0
5423,2015-06-01,27089.27,Assalariado,12.438356164383562,M,59,Superior completo,Casado,0,False,True,True,True,Casa,2.0
5424,2015-04-01,11406.49,Assalariado,12.438356164383562,M,59,Superior completo,Casado,0,False,True,True,True,Casa,2.0
5426,2015-12-01,19269.18,Assalariado,12.438356164383562,M,59,Superior completo,Casado,0,False,True,True,True,Casa,2.0
5430,2015-06-01,1252.26,Assalariado,4.18082191780822,F,59,Superior completo,Separado,0,False,False,False,False,Casa,1.0
5431,2015-08-01,4708.42,Assalariado,4.18082191780822,F,59,Superior completo,Separado,0,False,False,False,False,Casa,1.0
5432,2016-01-01,6071.06,Assalariado,4.18082191780822,F,59,Superior completo,Separado,0,False,False,False,False,Casa,1.0
5433,2015-07-01,1128.64,Assalariado,4.18082191780822,F,59,Superior completo,Separado,0,False,False,False,False,Casa,1.0
5434,2016-02-01,9529.46,Assalariado,4.18082191780822,F,59,Superior completo,Separado,0,False,False,False,False,Casa,1.0
5439,2015-05-01,2240.14,Assalariado,1.178082191780822,M,26,Secundário,Solteiro,0,False,True,False,False,Casa,1.0
5440,2015-08-01,2748.7,Assalariado,1.178082191780822,M,26,Secundário,Solteiro,0,False,True,False,False,Casa,1.0
5442,2015-09-01,6818.63,Assalariado,1.178082191780822,M,26,Superior completo,Solteiro,0,False,True,False,False,Casa,1.0
5443,2015-10-01,2174.26,Assalariado,4.684931506849315,F,53,Superior completo,Casado,0,False,False,False,False,Casa,2.0
5446,2015-06-01,5119.26,Assalariado,19.695890410958903,F,45,Secundário,Viúvo,0,False,True,False,False,Casa,1.0
5447,2015-02-01,26616.33,Assalariado,19.695890410958903,F,45,Secundário,Viúvo,0,False,True,False,False,Casa,1.0
5453,2015-09-01,2721.7,Assalariado,10.602739726027398,F,29,Superior completo,Solteiro,0,False,True,True,True,Casa,1.0
5456,2015-09-01,4375.03,Assalariado,23.02739726027397,F,54,Superior completo,Solteiro,0,False,True,False,False,Casa,1.0
5457,2015-09-01,2665.14,Assalariado,23.02739726027397,F,54,Secundário,Solteiro,0,False,True,False,False,Casa,1.0
5458,2015-04-01,7644.95,Assalariado,23.02739726027397,F,54,Secundário,Solteiro,0,False,True,False,False,Casa,1.0
5459,2015-08-01,3950.31,Assalariado,23.02739726027397,F,54,Secundário,Solteiro,0,False,True,False,False,Casa,1.0
5465,2016-01-01,2360.09,Empresário,9.435616438356163,F,46,Superior completo,Casado,0,False,False,False,False,Casa,2.0
5469,2015-07-01,3386.35,Assalariado,0.4301369863013699,F,25,Superior completo,Casado,1,False,True,True,True,Casa,3.0
5471,2015-11-01,2479.56,Assalariado,0.4301369863013699,F,25,Superior completo,Casado,1,False,True,True,True,Casa,3.0
5473,2015-11-01,9478.96,Empresário,2.1780821917808217,M,28,Superior incompleto,Solteiro,0,False,False,False,False,Aluguel,1.0
5475,2015-04-01,5189.92,Assalariado,0.8438356164383561,M,25,Secundário,Solteiro,0,False,False,True,False,Casa,1.0
5476,2015-03-01,2454.65,Assalariado,2.010958904109589,M,35,Secundário,Casado,0,False,True,True,True,Casa,2.0
5480,2015-11-01,9059.48,Servidor público,10.26849315068493,M,34,Superior completo,Casado,2,False,False,True,False,Casa,4.0
5481,2016-02-01,1185.11,Assalariado,12.271232876712329,F,32,Superior completo,Casado,1,False,True,True,True,Casa,3.0
5482,2015-01-01,2026.13,Assalariado,12.271232876712329,F,32,Secundário,Casado,1,False,True,True,True,Casa,3.0
5483,2016-01-01,2879.44,Assalariado,12.271232876712329,F,32,Superior completo,Casado,1,False,True,True,True,Casa,3.0
5484,2015-07-01,3160.72,Servidor público,14.854794520547946,F,41,Superior completo,Viúvo,0,False,True,True,True,Casa,1.0
5485,2015-11-01,3140.3,Servidor público,14.854794520547946,F,41,Superior completo,Viúvo,0,False,True,True,True,Casa,1.0
5487,2015-01-01,7274.04,Servidor público,14.854794520547946,F,41,Superior completo,Viúvo,0,False,True,True,True,Casa,1.0
5488,2015-10-01,6921.98,Assalariado,6.849315068493151,F,47,Secundário,Casado,0,False,True,False,False,Casa,2.0
5491,2015-03-01,7501.76,Empresário,2.682191780821918,F,33,Pós graduação,Casado,1,False,True,True,True,Casa,3.0
5492,2015-10-01,1553.17,Empresário,2.682191780821918,F,33,Pós graduação,Casado,1,False,True,True,True,Casa,3.0
5493,2015-12-01,1358.06,Empresário,2.682191780821918,F,33,Pós graduação,Casado,1,False,True,True,True,Casa,3.0
5494,2015-03-01,3024.38,Empresário,2.682191780821918,F,33,Pós graduação,Casado,1,False,True,True,True,Casa,3.0
5495,2015-12-01,1500.02,Empresário,2.682191780821918,F,33,Pós graduação,Casado,1,False,True,True,True,Casa,3.0
5496,2016-01-01,1654.55,Empresário,2.682191780821918,F,33,Pós graduação,Casado,1,False,True,True,True,Casa,3.0
5497,2015-10-01,3854.46,Servidor público,1.178082191780822,F,63,Secundário,Viúvo,0,False,False,False,False,Casa,1.0
5498,2015-07-01,3502.02,Servidor público,1.178082191780822,F,63,Secundário,Viúvo,0,False,False,False,False,Casa,1.0
5499,2015-01-01,1393.43,Assalariado,5.931506849315069,M,28,Superior completo,Casado,1,False,True,True,True,Casa,3.0
5501,2015-04-01,9062.09,Assalariado,5.931506849315069,M,28,Superior completo,Casado,1,False,True,True,True,Casa,3.0
5503,2015-12-01,2469.05,Assalariado,2.8465753424657536,F,43,Secundário,Solteiro,0,False,True,False,False,Casa,1.0
5504,2015-02-01,26491.34,Assalariado,22.19178082191781,M,40,Secundário,Casado,0,False,True,True,True,Casa,2.0
5505,2015-01-01,35747.12,Assalariado,22.19178082191781,M,40,Secundário,Casado,0,False,True,True,True,Casa,2.0
5509,2015-05-01,3524.19,Assalariado,9.101369863013696,F,53,Secundário,Separado,0,False,True,False,False,Casa,1.0
5510,2015-05-01,2262.8,Assalariado,9.016438356164382,F,41,Secundário,Separado,0,False,True,False,False,Casa,1.0
5515,2015-07-01,46718.5,Empresário,12.01917808219178,M,37,Superior completo,Casado,0,False,True,True,True,Estúdio,2.0
5516,2015-06-01,32693.62,Empresário,12.01917808219178,M,37,Superior completo,Casado,0,False,True,True,True,Estúdio,2.0
5517,2015-05-01,6423.17,Empresário,12.01917808219178,M,37,Superior completo,Casado,0,False,True,True,True,Estúdio,2.0
5519,2015-06-01,12536.45,Empresário,12.01917808219178,M,37,Superior completo,Casado,0,False,True,True,True,Estúdio,2.0
5520,2016-01-01,7386.62,Empresário,12.01917808219178,M,37,Superior completo,Casado,0,False,True,True,True,Estúdio,2.0
5522,2015-11-01,4230.87,Assalariado,1.178082191780822,M,37,Secundário,Casado,2,False,False,False,False,Casa,4.0
5523,2016-01-01,5035.3,Assalariado,1.178082191780822,M,37,Secundário,Casado,2,False,False,False,False,Casa,4.0
5524,2015-09-01,5396.89,Assalariado,1.178082191780822,M,37,Secundário,Casado,2,False,False,False,False,Casa,4.0
5527,2015-10-01,11973.99,Assalariado,7.542465753424658,F,35,Superior incompleto,União,1,False,True,True,True,Casa,3.0
5528,2016-02-01,929.07,Assalariado,7.542465753424658,F,35,Superior incompleto,União,1,False,True,True,True,Casa,3.0
5529,2015-08-01,10734.29,Assalariado,7.542465753424658,F,35,Superior incompleto,União,1,False,True,True,True,Casa,3.0
5530,2016-03-01,12221.21,Assalariado,7.542465753424658,F,35,Superior incompleto,União,1,False,True,True,True,Casa,3.0
5531,2016-01-01,1980.53,Assalariado,7.542465753424658,F,35,Superior incompleto,União,1,False,True,True,True,Casa,3.0
5533,2015-05-01,1967.5,Assalariado,0.3698630136986301,M,39,Secundário,Casado,1,False,True,False,False,Casa,3.0
5534,2015-03-01,4308.82,Assalariado,0.3698630136986301,M,39,Secundário,Casado,1,False,True,False,False,Casa,3.0
5537,2015-08-01,19209.99,Empresário,29.473972602739725,F,51,Secundário,União,0,False,False,False,False,Casa,2.0
5539,2015-05-01,14251.74,Empresário,29.473972602739725,F,51,Secundário,União,0,False,False,False,False,Casa,2.0
5540,2015-12-01,3933.54,Empresário,29.473972602739725,F,51,Secundário,União,0,False,False,False,False,Casa,2.0
5542,2016-01-01,11365.15,Empresário,29.473972602739725,F,51,Superior completo,União,0,False,False,False,False,Casa,2.0
5549,2015-11-01,1134.31,Empresário,8.545205479452052,F,53,Superior completo,União,0,False,False,False,False,Casa,2.0
5551,2015-01-01,3675.33,Empresário,8.545205479452052,F,53,Secundário,União,0,False,False,False,False,Casa,2.0
5553,2015-07-01,21239.58,Assalariado,8.46027397260274,M,45,Superior completo,União,2,False,False,False,False,Casa,4.0
5554,2015-07-01,15105.3,Assalariado,8.46027397260274,M,45,Superior completo,União,2,False,False,False,False,Casa,4.0
5556,2015-08-01,10527.48,Assalariado,8.46027397260274,M,45,Superior completo,União,2,False,False,False,False,Casa,4.0
5558,2015-05-01,6934.01,Assalariado,8.46027397260274,M,45,Superior completo,União,2,False,False,False,False,Casa,4.0
5565,2015-02-01,7016.84,Assalariado,8.46027397260274,M,45,Superior completo,União,2,False,False,False,False,Casa,4.0
5569,2015-04-01,16241.97,Assalariado,8.46027397260274,M,45,Superior completo,União,2,False,False,False,False,Casa,4.0
5570,2015-01-01,1335.19,Assalariado,8.46027397260274,M,45,Superior completo,União,2,False,False,False,False,Casa,4.0
5571,2015-07-01,1056.69,Assalariado,8.46027397260274,M,45,Superior completo,União,2,False,False,False,False,Casa,4.0
5572,2016-02-01,5422.93,Assalariado,8.46027397260274,M,45,Superior completo,União,2,False,False,False,False,Casa,4.0
5573,2016-02-01,43433.94,Assalariado,12.463013698630135,M,47,Superior completo,Casado,1,False,False,True,False,Governamental,3.0
5578,2015-01-01,675.87,Assalariado,5.8712328767123285,F,52,Superior completo,Casado,0,False,False,False,False,Casa,2.0
5579,2015-09-01,1375.78,Assalariado,6.123287671232878,F,42,Superior completo,Casado,0,False,False,False,False,Casa,2.0
5583,2016-01-01,17216.73,Assalariado,19.967123287671228,M,50,Superior completo,Casado,0,False,False,False,False,Casa,2.0
5584,2016-02-01,2474.07,Assalariado,1.0356164383561643,F,37,Secundário,Casado,2,False,False,True,False,Casa,4.0
5586,2015-08-01,44278.72,Assalariado,25.304109589041094,M,46,Secundário,Solteiro,0,False,False,True,False,Casa,1.0
5587,2016-02-01,46585.52,Assalariado,25.304109589041094,M,46,Secundário,Solteiro,0,False,False,True,False,Casa,1.0
5588,2016-03-01,4254.33,Empresário,1.4547945205479451,M,40,Superior completo,Casado,0,False,False,True,False,Casa,2.0
5590,2015-07-01,3558.41,Assalariado,1.6219178082191783,M,48,Secundário,Casado,0,False,False,True,False,Casa,2.0
5591,2015-10-01,2599.08,Assalariado,2.0356164383561643,M,28,Superior completo,Casado,2,False,False,True,False,Casa,4.0
5592,2015-03-01,4358.47,Assalariado,2.0356164383561643,M,28,Superior completo,Casado,2,False,False,True,False,Casa,4.0
5593,2015-01-01,1563.28,Empresário,4.2904109589041095,M,24,Secundário,Casado,0,False,False,True,False,Casa,2.0
5594,2016-03-01,1877.45,Empresário,4.2904109589041095,M,24,Secundário,Casado,0,False,False,True,False,Casa,2.0
5595,2015-12-01,4043.51,Assalariado,2.871232876712329,F,40,Secundário,Casado,0,False,False,False,False,Casa,2.0
5598,2015-03-01,4789.54,Assalariado,2.871232876712329,F,40,Secundário,Casado,0,False,False,False,False,Casa,2.0
5599,2016-03-01,941.81,Assalariado,2.871232876712329,F,40,Secundário,Casado,0,False,False,False,False,Casa,2.0
5600,2015-08-01,741.1,Assalariado,2.871232876712329,F,40,Secundário,Casado,0,False,False,False,False,Casa,2.0
5601,2015-01-01,4582.5,Empresário,22.38630136986301,F,55,Secundário,Casado,0,False,False,False,False,Casa,2.0
5602,2016-02-01,2135.59,Assalariado,8.293150684931506,F,42,Secundário,Solteiro,0,False,False,True,False,Casa,1.0
5605,2015-07-01,2306.5,Empresário,3.0383561643835617,M,28,Secundário,Casado,0,False,False,True,False,Governamental,2.0
5607,2015-12-01,1919.62,Empresário,6.958904109589041,F,40,Secundário,Solteiro,1,True,False,False,False,Casa,2.0
5608,2015-05-01,1315.26,Empresário,6.958904109589041,F,40,Secundário,Solteiro,1,True,False,False,False,Casa,2.0
5611,2015-04-01,1573.69,Servidor público,6.789041095890411,F,26,Superior completo,Casado,0,False,False,True,False,Casa,2.0
5616,2015-12-01,1434.22,Assalariado,6.2904109589041095,F,35,Superior completo,Casado,0,False,False,True,False,Casa,2.0
5617,2015-03-01,7188.37,Empresário,13.210958904109589,F,32,Superior completo,Separado,0,False,False,False,False,Casa,1.0
5618,2015-02-01,2152.79,Empresário,13.210958904109589,F,32,Superior completo,Separado,0,False,False,False,False,Casa,1.0
5619,2015-07-01,3707.56,Empresário,13.210958904109589,F,32,Superior completo,Separado,0,False,False,False,False,Casa,1.0
5620,2015-07-01,6215.01,Empresário,2.5397260273972604,F,39,Superior completo,Solteiro,1,True,False,True,False,Casa,2.0
5621,2016-01-01,1302.97,Empresário,2.5397260273972604,F,39,Superior completo,Solteiro,1,True,False,True,False,Casa,2.0
5624,2015-06-01,10482.6,Assalariado,3.871232876712329,M,49,Secundário,Casado,0,False,False,False,False,Casa,2.0
5626,2015-03-01,3968.05,Assalariado,0.8684931506849315,M,39,Secundário,Separado,0,False,False,True,False,Governamental,1.0
5628,2015-12-01,1043.04,Assalariado,5.956164383561643,F,30,Superior completo,Casado,2,False,False,False,False,Casa,4.0
5632,2015-01-01,14269.15,Servidor público,5.457534246575341,M,28,Secundário,Solteiro,0,False,False,False,False,Casa,1.0
5633,2016-01-01,29184.88,Servidor público,5.457534246575341,M,28,Superior completo,Solteiro,0,False,False,False,False,Casa,1.0
5635,2015-01-01,2471.77,Servidor público,5.457534246575341,M,28,Secundário,Solteiro,0,False,False,False,False,Casa,1.0
5636,2015-09-01,10872.91,Servidor público,5.457534246575341,M,28,Secundário,Solteiro,0,False,False,False,False,Casa,1.0
5637,2015-09-01,832.33,Assalariado,1.868493150684932,F,36,Superior completo,Casado,2,False,False,True,False,Casa,4.0
5638,2015-01-01,1327.64,Assalariado,1.868493150684932,F,36,Superior completo,Casado,2,False,False,True,False,Casa,4.0
5639,2015-05-01,2015.84,Assalariado,1.868493150684932,F,36,Superior completo,Casado,2,False,False,True,False,Casa,4.0
5641,2015-12-01,3530.73,Assalariado,1.868493150684932,F,36,Superior completo,Casado,2,False,False,True,False,Casa,4.0
5642,2015-05-01,6012.38,Empresário,7.041095890410959,M,42,Secundário,Casado,0,False,False,False,False,Casa,2.0
5645,2015-04-01,7852.44,Assalariado,30.306849315068487,F,48,Secundário,Casado,0,False,False,False,False,Casa,2.0
5647,2015-02-01,626.67,Assalariado,6.624657534246575,F,28,Secundário,Casado,0,False,False,False,False,Casa,2.0
5648,2016-01-01,7784.43,Empresário,0.6219178082191781,M,62,Superior completo,Casado,0,False,False,True,False,Casa,2.0
5649,2015-01-01,3328.77,Empresário,0.6219178082191781,M,62,Secundário,Casado,0,False,False,True,False,Casa,2.0
5650,2016-01-01,986.53,Assalariado,7.545205479452054,F,40,Secundário,Solteiro,0,False,False,False,False,Casa,1.0
5651,2015-07-01,1242.15,Assalariado,7.545205479452054,F,40,Secundário,Solteiro,0,False,False,False,False,Casa,1.0
5652,2015-11-01,1059.62,Assalariado,7.545205479452054,F,40,Superior completo,Solteiro,0,False,False,False,False,Casa,1.0
5654,2015-04-01,908.53,Assalariado,12.876712328767123,F,41,Secundário,Separado,0,False,False,False,False,Casa,1.0
5655,2015-01-01,2931.29,Assalariado,2.5397260273972604,F,24,Superior completo,Solteiro,0,False,False,False,False,Com os pais,1.0
5658,2015-04-01,1979.14,Empresário,4.123287671232877,M,25,Superior completo,Solteiro,0,False,False,False,False,Casa,1.0
5660,2016-01-01,3888.5,Empresário,4.123287671232877,M,25,Superior completo,Solteiro,0,False,False,False,False,Casa,1.0
5661,2015-06-01,4532.73,Empresário,4.123287671232877,M,25,Superior completo,Solteiro,0,False,False,False,False,Casa,1.0
5671,2015-05-01,13399.57,Empresário,22.21643835616439,F,40,Superior completo,Casado,0,False,False,False,False,Casa,2.0
5673,2015-07-01,1793.37,Empresário,2.202739726027397,M,35,Secundário,Casado,1,False,False,False,False,Casa,3.0
5674,2016-03-01,1230.97,Empresário,2.202739726027397,M,35,Secundário,Casado,1,False,False,False,False,Casa,3.0
5677,2015-04-01,9381.14,Assalariado,4.205479452054795,F,26,Superior completo,Casado,2,False,False,True,False,Casa,4.0
5678,2015-08-01,2946.47,Assalariado,4.205479452054795,F,26,Superior completo,Casado,2,False,False,True,False,Casa,4.0
5679,2015-10-01,2133.25,Assalariado,8.789041095890411,F,39,Secundário,Casado,1,False,False,True,False,Casa,3.0
5680,2016-03-01,6439.19,Assalariado,8.789041095890411,F,39,Secundário,Casado,1,False,False,True,False,Casa,3.0
5681,2015-02-01,410.22,Assalariado,8.789041095890411,F,39,Secundário,Casado,1,False,False,True,False,Casa,3.0
5682,2015-05-01,4711.79,Assalariado,8.789041095890411,F,39,Secundário,Casado,1,False,False,True,False,Casa,3.0
5685,2015-08-01,3013.84,Empresário,11.043835616438356,F,33,Superior completo,Casado,0,False,False,False,False,Casa,2.0
5687,2015-02-01,4238.86,Empresário,11.043835616438356,F,33,Superior completo,Casado,0,False,False,False,False,Casa,2.0
5688,2015-09-01,2746.89,Empresário,11.043835616438356,F,33,Superior completo,Casado,0,False,False,False,False,Casa,2.0
5691,2016-01-01,5219.64,Assalariado,14.794520547945206,M,59,Secundário,Casado,0,False,False,False,False,Casa,2.0
5692,2016-01-01,24708.5,Assalariado,14.794520547945206,M,59,Secundário,Casado,0,False,False,False,False,Casa,2.0
5694,2015-07-01,6673.71,Servidor público,20.797260273972608,F,43,Secundário,Solteiro,1,True,False,False,False,Casa,2.0
5695,2016-03-01,3304.75,Empresário,17.794520547945204,F,41,Secundário,Solteiro,1,True,False,True,False,Casa,2.0
5696,2016-01-01,3215.16,Empresário,3.7095890410958905,F,29,Superior completo,Casado,0,False,False,False,False,Casa,2.0
5697,2015-08-01,4394.31,Empresário,3.7095890410958905,F,29,Superior completo,Casado,0,False,False,False,False,Casa,2.0
5700,2015-08-01,634.75,Empresário,9.293150684931506,F,28,Secundário,Casado,1,False,False,False,False,Casa,3.0
5701,2015-03-01,4768.83,Empresário,1.0356164383561643,M,29,Secundário,Casado,2,False,False,False,False,Casa,4.0
5702,2015-03-01,12543.57,Empresário,4.624657534246575,M,47,Superior completo,Casado,0,False,False,True,False,Casa,2.0
5706,2015-02-01,6839.1,Empresário,4.624657534246575,M,47,Superior completo,Casado,0,False,False,True,False,Casa,2.0
5707,2015-05-01,2167.21,Empresário,4.624657534246575,M,47,Superior completo,Casado,0,False,False,True,False,Casa,2.0
5708,2015-07-01,12786.77,Assalariado,5.956164383561643,M,61,Secundário,Casado,0,False,False,True,False,Casa,2.0
5709,2016-02-01,7652.68,Assalariado,5.956164383561643,M,61,Secundário,Casado,0,False,False,True,False,Casa,2.0
5710,2015-06-01,11816.81,Assalariado,5.956164383561643,M,61,Secundário,Casado,0,False,False,True,False,Casa,2.0
5715,2015-01-01,1137.53,Empresário,3.624657534246576,F,32,Secundário,Casado,2,False,False,False,False,Casa,4.0
5718,2015-04-01,2466.77,Assalariado,0.5397260273972603,M,32,Secundário,Casado,2,False,False,True,False,Casa,4.0
5719,2015-06-01,6655.57,Empresário,5.624657534246575,M,30,Superior incompleto,Casado,0,False,False,True,False,Casa,2.0
5720,2015-01-01,7944.23,Empresário,5.624657534246575,M,30,Superior incompleto,Casado,0,False,False,True,False,Casa,2.0
5727,2015-09-01,48649.82,Servidor público,13.715068493150683,M,34,Superior completo,Casado,0,False,False,False,False,Casa,2.0
5728,2016-02-01,670.74,Assalariado,1.868493150684932,F,24,Secundário,Casado,0,False,False,False,False,Casa,2.0
5729,2015-06-01,2348.56,Empresário,0.3726027397260274,F,27,Superior completo,Solteiro,0,False,False,False,False,Casa,1.0
5732,2015-09-01,2815.85,Servidor público,5.542465753424659,F,42,Secundário,Solteiro,1,True,False,False,False,Casa,2.0
5733,2015-04-01,1374.82,Empresário,6.873972602739726,F,43,Secundário,Solteiro,0,False,False,False,False,Casa,1.0
5734,2015-07-01,6982.31,Assalariado,5.2904109589041095,F,29,Superior completo,Solteiro,0,False,False,False,False,Casa,1.0
5735,2016-01-01,1740.46,Assalariado,5.2904109589041095,F,29,Superior completo,Solteiro,0,False,False,False,False,Casa,1.0
5737,2015-02-01,3980.2,Assalariado,5.123287671232877,M,37,Superior completo,Solteiro,1,True,False,False,False,Casa,2.0
5739,2015-05-01,4108.25,Assalariado,5.123287671232877,M,37,Superior completo,Solteiro,1,True,False,False,False,Casa,2.0
5740,2015-10-01,18630.5,Assalariado,5.123287671232877,M,37,Superior completo,Solteiro,1,True,False,False,False,Casa,2.0
5741,2015-07-01,1867.42,Assalariado,1.202739726027397,F,37,Secundário,União,0,False,False,False,False,Casa,2.0
5742,2015-09-01,3645.2,Assalariado,1.202739726027397,F,37,Secundário,União,0,False,False,False,False,Casa,2.0
5746,2016-03-01,1139.35,Assalariado,2.4547945205479453,M,33,Secundário,Solteiro,0,False,False,True,False,Casa,1.0
5747,2015-06-01,2169.55,Empresário,8.46027397260274,F,35,Superior completo,Solteiro,1,True,False,True,False,Casa,2.0
5748,2015-01-01,796.62,Assalariado,3.290410958904109,F,52,Superior completo,Casado,0,False,False,False,False,Casa,2.0
5749,2015-07-01,4464.73,Assalariado,3.5424657534246577,M,37,Superior incompleto,Casado,1,False,False,True,False,Casa,3.0
5750,2015-11-01,3383.75,Assalariado,3.5424657534246577,M,37,Superior incompleto,Casado,1,False,False,True,False,Casa,3.0
5752,2015-01-01,5306.46,Assalariado,3.5424657534246577,M,37,Superior incompleto,Casado,1,False,False,True,False,Casa,3.0
5753,2016-03-01,2378.25,Assalariado,3.5424657534246577,M,37,Superior incompleto,Casado,1,False,False,True,False,Casa,3.0
5755,2015-07-01,5600.68,Assalariado,17.964383561643835,M,42,Primário,Casado,0,False,False,True,False,Casa,2.0
5761,2015-08-01,17416.5,Empresário,16.71780821917808,M,47,Superior completo,Casado,0,False,False,True,False,Casa,2.0
5762,2015-05-01,77676.54,Empresário,16.71780821917808,M,47,Superior completo,Casado,0,False,False,True,False,Casa,2.0
5763,2015-10-01,1357.22,Empresário,7.041095890410959,F,59,Superior completo,Casado,0,False,False,False,False,Casa,2.0
5764,2015-10-01,7844.77,Empresário,0.5397260273972603,F,35,Secundário,União,1,False,False,False,False,Casa,3.0
5765,2015-10-01,1836.7,Empresário,0.5397260273972603,F,35,Secundário,União,1,False,False,False,False,Casa,3.0
5776,2015-04-01,757.36,Empresário,11.63013698630137,F,49,Secundário,Casado,0,False,False,False,False,Casa,2.0
5785,2015-01-01,2557.77,Empresário,4.3780821917808215,M,51,Secundário,Solteiro,0,False,True,False,False,Aluguel,1.0
5786,2015-01-01,10615.36,Assalariado,4.882191780821918,M,50,Secundário,Solteiro,0,False,True,True,True,Casa,1.0
5788,2015-08-01,18319.34,Empresário,5.463013698630136,M,43,Secundário,Casado,1,False,True,True,True,Casa,3.0
5790,2015-05-01,14759.07,Empresário,5.463013698630136,M,43,Secundário,Casado,1,False,True,True,True,Casa,3.0
5791,2015-01-01,11680.38,Empresário,5.463013698630136,M,43,Secundário,Casado,1,False,True,True,True,Casa,3.0
5792,2015-03-01,6010.86,Empresário,5.463013698630136,M,43,Secundário,Casado,1,False,True,True,True,Casa,3.0
5793,2016-02-01,12723.85,Empresário,8.298630136986299,M,56,Superior completo,Casado,0,False,True,False,False,Casa,2.0
5794,2016-02-01,13444.33,Assalariado,15.136986301369864,F,56,Superior completo,Viúvo,0,False,True,False,False,Casa,1.0
5795,2015-09-01,2191.42,Assalariado,15.136986301369864,F,56,Superior completo,Viúvo,0,False,True,False,False,Casa,1.0
5796,2015-05-01,4126.47,Assalariado,15.136986301369864,F,56,Superior completo,Viúvo,0,False,True,False,False,Casa,1.0
5798,2016-01-01,9783.86,Assalariado,15.136986301369864,F,56,Superior completo,Viúvo,0,False,True,False,False,Casa,1.0
5799,2016-03-01,4444.06,Assalariado,15.136986301369864,F,56,Superior completo,Viúvo,0,False,True,False,False,Casa,1.0
5800,2015-02-01,7034.27,Assalariado,15.136986301369864,F,56,Superior completo,Viúvo,0,False,True,False,False,Casa,1.0
5801,2015-08-01,8137.66,Assalariado,15.136986301369864,F,56,Superior completo,Viúvo,0,False,True,False,False,Casa,1.0
5802,2015-05-01,2217.43,Assalariado,1.5452054794520549,F,28,Secundário,Casado,0,False,True,False,False,Casa,2.0
5803,2015-02-01,6274.17,Empresário,12.3013698630137,F,43,Secundário,Casado,0,False,False,True,False,Casa,2.0
5805,2015-08-01,7526.85,Empresário,12.3013698630137,F,43,Secundário,Casado,0,False,False,True,False,Casa,2.0
5810,2015-03-01,1360.01,Empresário,12.3013698630137,F,43,Secundário,Casado,0,False,False,True,False,Casa,2.0
5813,2015-04-01,3724.31,Assalariado,22.389041095890413,F,42,Superior completo,Casado,1,False,True,False,False,Casa,3.0
5819,2015-04-01,3578.59,Empresário,8.298630136986299,F,31,Secundário,Casado,0,False,False,False,False,Casa,2.0
5820,2016-02-01,2124.75,Empresário,8.298630136986299,F,31,Superior completo,Casado,0,False,False,False,False,Casa,2.0
5822,2015-04-01,4464.28,Empresário,4.463013698630137,M,28,Secundário,Casado,0,False,True,False,False,Casa,2.0
5824,2016-01-01,5683.52,Assalariado,0.9561643835616438,M,33,Secundário,Casado,1,False,True,True,True,Casa,3.0
